image_num,label
4747.png,tensor([0])
4748.png,tensor([2])
4749.png,tensor([4])
4750.png,tensor([2])
4751.png,tensor([6])
4752.png,tensor([8])
4753.png,tensor([0])
4754.png,tensor([6])
4755.png,tensor([2])
4756.png,tensor([7])
4757.png,tensor([5])
4758.png,tensor([2])
4759.png,tensor([5])
4760.png,tensor([0])
4761.png,tensor([8])
4762.png,tensor([6])
4763.png,tensor([2])
4764.png,tensor([1])
4765.png,tensor([2])
4766.png,tensor([6])
4767.png,tensor([9])
4768.png,tensor([7])
4769.png,tensor([4])
4770.png,tensor([4])
4771.png,tensor([7])
4772.png,tensor([9])
4773.png,tensor([1])
4774.png,tensor([4])
4775.png,tensor([5])
4776.png,tensor([3])
4777.png,tensor([7])
4778.png,tensor([5])
4779.png,tensor([0])
4780.png,tensor([2])
4781.png,tensor([0])
4782.png,tensor([5])
4783.png,tensor([3])
4784.png,tensor([2])
4785.png,tensor([0])
4786.png,tensor([0])
4787.png,tensor([5])
4788.png,tensor([8])
4789.png,tensor([2])
4790.png,tensor([5])
4791.png,tensor([9])
4792.png,tensor([4])
4793.png,tensor([5])
4794.png,tensor([7])
4795.png,tensor([2])
4796.png,tensor([9])
4797.png,tensor([0])
4798.png,tensor([5])
4799.png,tensor([9])
4800.png,tensor([7])
4801.png,tensor([3])
4802.png,tensor([5])
4803.png,tensor([8])
4804.png,tensor([4])
4805.png,tensor([9])
4806.png,tensor([8])
4807.png,tensor([2])
4808.png,tensor([7])
4809.png,tensor([2])
4810.png,tensor([8])
4811.png,tensor([6])
4812.png,tensor([5])
4813.png,tensor([8])
4814.png,tensor([9])
4815.png,tensor([6])
4816.png,tensor([6])
4817.png,tensor([3])
4818.png,tensor([6])
4819.png,tensor([9])
4820.png,tensor([1])
4821.png,tensor([7])
4822.png,tensor([7])
4823.png,tensor([1])
4824.png,tensor([5])
4825.png,tensor([9])
4826.png,tensor([5])
4827.png,tensor([6])
4828.png,tensor([0])
4829.png,tensor([3])
4830.png,tensor([7])
4831.png,tensor([6])
4832.png,tensor([5])
4833.png,tensor([0])
4834.png,tensor([9])
4835.png,tensor([7])
4836.png,tensor([0])
4837.png,tensor([0])
4838.png,tensor([8])
4839.png,tensor([2])
4840.png,tensor([3])
4841.png,tensor([3])
4842.png,tensor([3])
4843.png,tensor([3])
4844.png,tensor([3])
4845.png,tensor([9])
4846.png,tensor([6])
4847.png,tensor([8])
4848.png,tensor([0])
4849.png,tensor([4])
4850.png,tensor([3])
4851.png,tensor([0])
4852.png,tensor([1])
4853.png,tensor([4])
4854.png,tensor([0])
4855.png,tensor([9])
4856.png,tensor([2])
4857.png,tensor([1])
4858.png,tensor([8])
4859.png,tensor([6])
4860.png,tensor([2])
4861.png,tensor([2])
4862.png,tensor([6])
4863.png,tensor([2])
4864.png,tensor([8])
4865.png,tensor([2])
4866.png,tensor([2])
4867.png,tensor([4])
4868.png,tensor([3])
4869.png,tensor([2])
4870.png,tensor([7])
4871.png,tensor([1])
4872.png,tensor([0])
4873.png,tensor([3])
4874.png,tensor([8])
4875.png,tensor([5])
4876.png,tensor([2])
4877.png,tensor([4])
4878.png,tensor([9])
4879.png,tensor([7])
4880.png,tensor([8])
4881.png,tensor([1])
4882.png,tensor([8])
4883.png,tensor([4])
4884.png,tensor([7])
4885.png,tensor([9])
4886.png,tensor([6])
4887.png,tensor([1])
4888.png,tensor([6])
4889.png,tensor([8])
4890.png,tensor([0])
4891.png,tensor([3])
4892.png,tensor([4])
4893.png,tensor([5])
4894.png,tensor([1])
4895.png,tensor([1])
4896.png,tensor([4])
4897.png,tensor([2])
4898.png,tensor([2])
4899.png,tensor([6])
4900.png,tensor([3])
4901.png,tensor([1])
4902.png,tensor([6])
4903.png,tensor([1])
4904.png,tensor([9])
4905.png,tensor([5])
4906.png,tensor([5])
4907.png,tensor([5])
4908.png,tensor([6])
4909.png,tensor([4])
4910.png,tensor([7])
4911.png,tensor([7])
4912.png,tensor([5])
4913.png,tensor([1])
4914.png,tensor([4])
4915.png,tensor([2])
4916.png,tensor([6])
4917.png,tensor([0])
4918.png,tensor([5])
4919.png,tensor([8])
4920.png,tensor([7])
4921.png,tensor([4])
4922.png,tensor([3])
4923.png,tensor([1])
4924.png,tensor([6])
4925.png,tensor([4])
4926.png,tensor([6])
4927.png,tensor([5])
4928.png,tensor([9])
4929.png,tensor([8])
4930.png,tensor([8])
4931.png,tensor([7])
4932.png,tensor([4])
4933.png,tensor([3])
4934.png,tensor([7])
4935.png,tensor([8])
4936.png,tensor([1])
4937.png,tensor([2])
4938.png,tensor([1])
4939.png,tensor([2])
4940.png,tensor([3])
4941.png,tensor([2])
4942.png,tensor([0])
4943.png,tensor([2])
4944.png,tensor([1])
4945.png,tensor([0])
4946.png,tensor([8])
4947.png,tensor([4])
4948.png,tensor([0])
4949.png,tensor([3])
4950.png,tensor([1])
4951.png,tensor([1])
4952.png,tensor([5])
4953.png,tensor([5])
4954.png,tensor([2])
4955.png,tensor([4])
4956.png,tensor([8])
4957.png,tensor([0])
4958.png,tensor([7])
4959.png,tensor([5])
4960.png,tensor([7])
4961.png,tensor([1])
4962.png,tensor([8])
4963.png,tensor([5])
4964.png,tensor([5])
4965.png,tensor([2])
4966.png,tensor([0])
4967.png,tensor([3])
4968.png,tensor([0])
4969.png,tensor([6])
4970.png,tensor([4])
4971.png,tensor([2])
4972.png,tensor([7])
4973.png,tensor([8])
4974.png,tensor([1])
4975.png,tensor([6])
4976.png,tensor([6])
4977.png,tensor([7])
4978.png,tensor([5])
4979.png,tensor([1])
4980.png,tensor([8])
4981.png,tensor([4])
4982.png,tensor([9])
4983.png,tensor([3])
4984.png,tensor([7])
4985.png,tensor([5])
4986.png,tensor([5])
4987.png,tensor([3])
4988.png,tensor([4])
4989.png,tensor([5])
4990.png,tensor([1])
4991.png,tensor([6])
4992.png,tensor([9])
4993.png,tensor([3])
4994.png,tensor([4])
4995.png,tensor([1])
4996.png,tensor([5])
4997.png,tensor([1])
4998.png,tensor([7])
4999.png,tensor([5])
